DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,CANTIDAD,DATO_PRELIMINAR
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4410,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1953,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2570,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1895,NO
17/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,4800,NO
17/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3179,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5147,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3344,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3170,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,969,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3740,NO
17/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1714,NO
17/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,9226,NO
17/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1937,NO
18/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3197,NO
18/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2155,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,424,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2626,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3438,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,3741,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,510,NO
18/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,2813,NO
18/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2266,NO
18/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1496,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2646,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,3785,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,5019,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,638,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2634,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2296,NO
18/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,4660,NO
18/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3684,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5447,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3229,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2450,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1284,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3255,NO
18/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1679,NO
18/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,9292,NO
18/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2376,NO
19/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3797,NO
19/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2502,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,628,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2820,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,5852,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4537,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,310,NO
19/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,2550,NO
19/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,3321,NO
19/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1873,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,3286,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,76,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4143,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4677,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,2520,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3310,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2692,NO
19/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,6085,NO
19/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3751,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,6824,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3842,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3158,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1412,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,4107,NO
19/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2660,NO
19/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,11319,NO
19/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,2242,NO
20/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,2013,NO
20/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1422,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,407,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1296,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3025,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2936,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,484,NO
20/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,2217,NO
20/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1866,NO
20/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,998,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2083,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2897,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2867,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,474,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2007,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2134,NO
20/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,3314,NO
20/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2700,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3869,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2517,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1880,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1636,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2297,NO
20/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1657,NO
20/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,7378,NO
20/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1257,NO
21/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1250,NO
21/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,501,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,294,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,673,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,1615,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,1102,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,112,NO
21/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,899,NO
21/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1161,NO
21/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,123,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1064,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,79,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,1757,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,746,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,216,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,633,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,872,NO
21/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,1947,NO
21/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1405,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,1901,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,801,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,692,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,548,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1123,NO
21/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,969,NO
21/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,3401,NO
21/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1192,NO
22/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3421,NO
22/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1803,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,552,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1821,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,4598,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4641,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,497,NO
22/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,3979,NO
22/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1987,NO
22/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,928,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2820,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5212,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4003,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,252,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2179,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,3000,NO
22/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5138,NO
22/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3585,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5930,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2591,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1688,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,2262,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3343,NO
22/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2004,NO
22/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,10271,NO
22/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1617,NO
23/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3264,NO
23/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2048,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,483,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,2475,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3359,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4449,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,354,NO
23/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,2989,NO
23/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2290,NO
23/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1512,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1970,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,349,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,5301,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,3741,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,520,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2926,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2861,NO
23/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,4812,NO
23/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3990,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5687,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2822,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1922,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1233,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2944,NO
23/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2060,NO
23/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,10074,NO
23/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1682,NO
24/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3322,NO
24/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2294,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,597,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3370,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3115,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,3806,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,612,NO
24/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,4370,NO
24/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,1654,NO
24/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,775,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2725,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,3878,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4152,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1163,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2700,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2449,NO
24/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5131,NO
24/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3942,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,5886,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,2806,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3159,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1448,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3455,NO
24/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2070,NO
24/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,10373,NO
24/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1671,NO
25/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3139,NO
25/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2814,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,517,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1995,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3570,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,4348,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,531,NO
25/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,3062,NO
25/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2506,NO
25/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1290,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2431,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,281,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,3762,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,4937,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,1495,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,2593,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1747,NO
25/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5536,NO
25/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2987,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,4814,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,3645,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,3102,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1604,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,2730,NO
25/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1812,NO
25/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,9109,NO
25/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1401,NO
26/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,3470,NO
26/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,2511,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,471,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,3300,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,3911,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,3974,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,587,NO
26/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,3934,NO
26/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,2222,NO
26/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,1115,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,2685,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_543,220,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,4341,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,3943,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,848,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,3807,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,2746,NO
26/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,5392,NO
26/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,3613,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,4990,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,4603,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,2745,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,1975,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,3630,NO
26/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,2221,NO
26/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,10509,NO
26/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,1398,NO
27/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1729,NO
27/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,1169,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,346,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,1863,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,2203,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,2336,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,297,NO
27/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,2508,NO
27/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,972,NO
27/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,611,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,1800,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,2170,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,2716,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,692,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,1716,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,1581,NO
27/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,2667,NO
27/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,2458,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,3723,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,1699,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_591,1657,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_593,923,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA 542M,1855,NO
27/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,1415,NO
27/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA_511,5844,NO
27/06/2020,TRANSPORTES 25 DE MAYO SRL,LINEA_581,861,NO
28/06/2020,EMPRESA BATAN S.A.,BS_AS_LINEA 715M,1021,NO
28/06/2020,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,BS_AS_LINEA_512,312,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_501,203,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_521,791,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_522,1547,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_523,498,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_525,201,NO
28/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_531,838,NO
28/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_532,808,NO
28/06/2020,EMPRESA DE TRANSPORTE 12 DE OCTUBRE S R L,BSAS_LINEA_533,242,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_541,854,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_551,1162,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_552,924,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_553,87,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_554,657,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_555,667,NO
28/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_562,1501,NO
28/06/2020,EL LIBERTADOR SRL,BSAS_LINEA_563,1308,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_571,1148,NO
28/06/2020,TRANSPORTES 25 DE MAYO SRL,BSAS_LINEA_573,1268,NO
